lot_id,lg,origin,class,y_fake,fire_charred,fluorescence,img_lab_mean_L,img_lab_mean_a_centered,img_lab_mean_b_centered,img_chroma_mean,img_contrast_L_std,img_pore_fraction,img_lbp_entropy,img_glcm_contrast,img_glcm_homogeneity,img_circularity,img_solidity,n_fragments,img_L_iqr,water_label,hygro_mean,hygro_sd,moist_mean,moist_sd,n_water_rep,xrf_Na,xrf_Mg,xrf_Al,xrf_Si,xrf_P,xrf_S,xrf_Cl,xrf_K,xrf_Ca,xrf_Ti,xrf_Mn,xrf_Fe,xrf_Zn,xrf_Sr,xrf_CaP_mol,xrf_CaP_mass,xrf_SiAl,xrf_xrf_source,gcms_tic_all,gcms_tic_filtered,gcms_n_peaks_all,gcms_n_peaks_filt,gcms_log10_tic,score_fire,score_fluo,score_image,score_xrf,score_gcms,score_water,score_fusion,score_chem_image,gcms_pc1,gcms_pc2,gcms_pc3,gcms_pc4,xrf_pc1,xrf_pc2,xrf_pc3,img_pc1,img_pc2,img_pc3,n_train_authentic,loo_distance,train_dist_median,train_dist_max,flag_gt_train_max
1,LG1,陕北,authentic,0,0,1,182.02616119384766,1.01934814453125,10.311676025390625,10.822003364562988,26.318753242492676,0.245588520601432,3.1808243469924173,0.902379962661694,0.8160227678804177,0.5433389535354378,0.9339402909722222,72,20.20124435424799,陕北,19.067793683164176,6.090583057471377,1.9955095171809374,0.6321617435621995,4.0,0.18,0.8,0.51,1.54,20.7,0.43,0.02,0.1,73.25,0.93,0.01,0.3,0.02,1.07,2.7347976596602805,3.5386473429951693,2.05,spectrum_lot,5668455756.966566,403305062.206939,670,90,9.7534647613377,1.0,1.0,0.8317820952058023,0.831071075278202,0.799738902912206,0.7642977396044679,0.8857754780889222,0.8208640244654034,-0.29986665083148145,8.716462771074564,3.8531483391080648,-1.744553702275739,-2.714265843681147,-0.18755638248731538,0.9388088926313378,-1.476709149662556,-0.23701670375664421,-0.5525196024280925,6,0.6563943629111461,1.6025294804080286,1.958691235083445,0
2,LG2,内蒙古,authentic,0,0,1,174.70993041992188,0.8074417114257812,8.337867736816406,8.68222427368164,30.903827667236328,0.2457749139359982,3.0982894245705266,0.9388322529499356,0.8088596342226833,0.6153908198781852,0.9718615738859542,70,21.5479736328125,,,,,,,0.0,0.89,3.43,10.77,10.83,0.06,0.56,1.39,66.22,0.55,0.03,4.91,0.02,0.27,4.725509447804851,6.11449676823638,14.2,spectrum_lot,4585915530.398499,331005995.035506,669,91,9.661426051138497,1.0,1.0,0.7259280593954269,0.42816762226086164,0.8301484324085625,,0.7799307364460959,0.6614147046882838,-1.6391399428919458,2.782366261220927,1.5300653448978896,-1.947350711328463,-2.6433667574164974,0.4402141289131264,-1.6077163672791832,-2.3238950023073275,-0.7828420596908895,0.35504437557243157,6,4.057702531461119,1.6812545577031894,2.037517796102896,1
3,LG3,甘肃,authentic,0,0,1,176.1581115722656,1.299575805664062,8.450546264648438,8.995498657226562,32.71865844726562,0.2459658467805107,3.131174346822125,1.311926670016782,0.7848270884794323,0.6767091859114137,0.974640933572711,151,19.70563507080081,,,,,,,0.0,0.37,0.42,1.23,22.82,0.28,0.86,0.06,73.1,0.05,0.0,0.2,0.02,0.56,2.475652322624694,3.2033304119193686,1.65,spectrum_lot,4865155673.982697,852142472.8477,667,88,9.68709674135756,1.0,1.0,0.7874435749843482,0.7892065639567608,0.6085148722434659,,0.8285660050157372,0.7283883370615251,-1.3682247556903622,-2.976914657874012,6.136073154024782,3.2207592208232265,-2.030714431570007,-2.09686753063414,-1.74896836215884,-2.9440902534791222,-0.4273030774096558,-0.17329635503079116,6,0.8461691754976132,1.775012450764167,2.023443063326497,0
4,LG4,伪品,counterfeit,1,0,0,168.18788146972656,1.349319458007813,1.5358047485351565,2.578125834465027,15.77011346817017,0.2424198957333782,3.1291322540060964,0.20686669433113863,0.9229962983159472,0.18056262294557496,0.6813843211223234,12,37.573345184326115,伪4,37.00883604746433,28.306202383370447,1.0562613482525254,0.5498550529950285,4.0,1.46,1.6,0.0,0.24,23.92,0.0,0.0,0.0,72.56,0.0,0.0,0.07,0.04,0.11,2.3443584453459563,3.0334448160535117,0.24,spectrum_lot,3166063534.6377716,193741128.29481685,669,90,9.50051962590853,1.0,0.0,0.6245439204273061,0.755427867592258,0.6586469760247058,0.0,0.6153231885692453,0.6795395880147567,-4.374591820283866,-4.146661548841597,-2.5062883292025466,-5.430909336374963,4.019319716133784,-2.4626666101616728,1.3596548681290168,2.66551810325939,-1.6826523542511613,2.7210384729836505,7,1.1087072289227975,1.4624212521430555,2.2024043602433876,0
5,LG5,河南,authentic,0,0,1,157.5501480102539,2.2329940795898438,14.98738098144531,15.205718994140625,37.50503158569336,0.2471603399610528,3.1666448945760286,1.1263573809589036,0.795291707754409,0.2415904334016507,0.8554835136895733,6,8.440631866455107,河南,19.016364458553493,10.88078772001406,1.2997310735720498,0.6409193935898737,4.0,0.1,0.37,0.53,1.56,21.49,0.0,0.0,0.0,75.32,0.0,0.07,0.26,0.02,0.24,2.7087056389876873,3.504885993485342,2.09,spectrum_lot,4041489221.9294834,323155074.47509897,667,91,9.60654142504265,1.0,1.0,0.6241951225841734,0.7705443142108147,0.7189975376361202,0.7642977396045004,0.8106421836221214,0.7045789914770362,-1.3834303914661872,-1.4166388689835958,-2.168554616676388,-3.540426936040441,2.9315006015564227,1.7092638147750034,0.08998392890670649,-2.0495989567353163,1.8810902868003756,-0.06414719182661188,6,0.413695028762137,1.6270903816514917,2.0081100038486452,0
6,LG6,宁夏,authentic,0,0,1,204.66884613037104,0.6029891967773438,-3.927867889404297,4.85098123550415,5.917012691497803,0.2375886767017777,3.2574924063287924,0.1835203232605634,0.9140232632747209,0.1681170828849446,0.7656280372364733,14,11.226131439208956,,,,,,,0.23,0.44,0.28,1.25,21.79,0.0,0.0,0.0,75.41,0.0,0.0,0.11,0.02,0.43,2.6746048422876907,3.460761817347407,1.53,spectrum_lot,3481484011.9774933,437200106.469796,666,90,9.541764405229939,1.0,1.0,0.6539948664664049,0.7512765251443111,0.7469616014975555,,0.8185520264538686,0.7174109977027573,-3.680184710644782,-6.037100429278627,2.814507525684359,2.7010151384046766,3.534999239369291,-0.4227058310425446,-0.6375699498310732,3.663168169687486,-2.110908504886997,-2.1917956140230666,6,1.0732831172155601,1.5327445079229673,1.9919503053469674,0
7,LG7,伪品,counterfeit,1,1,0,179.5603332519531,1.316513061523438,9.709915161132812,10.28140926361084,20.32919311523438,0.2437021146184493,3.168693217719004,0.4774062534467686,0.8631083987472682,0.4302121539196664,0.9198198198198199,41,16.39271545410159,伪7,9.872843949264922,7.053741192320439,0.7144288553266693,0.2306510436492738,4.0,2.78,4.09,2.47,8.5,14.11,0.26,0.05,1.18,62.8,0.53,0.05,2.98,0.01,0.15,3.43969983832731,4.45074415308292,10.97,spectrum_lot,36167997707.94287,3385648555.115291,662,91,10.558324466515911,0.0,0.0,0.8442396309062087,0.5877292145531547,0.33333333333333337,0.0,0.38169981266772657,0.5884340595975656,14.204276125925352,-3.0000668914619104,-0.578596637929506,-0.5476083386866062,-2.92411680629394,0.8240217664663209,0.9033179892981165,-0.040569562411495064,-0.1530939678180103,-0.5273370620806264,7,3.4016156099660595,1.4624212521430555,2.2024043602433876,1
8,LG8,内蒙古,authentic,0,0,1,150.5481719970703,5.901229858398438,18.06172180175781,19.03716468811035,8.041535377502441,0.2354972594493553,3.247128449216781,0.2826145318561901,0.8986377570300724,0.3133919717173362,0.7431192660550459,3,16.68543243408206,,,,,,,0.27,0.9,3.39,8.0,18.09,0.0,0.0,0.0,67.61,0.0,0.01,1.17,0.02,0.31,2.888419611635696,3.7374239911553344,11.39,spectrum_lot,5637365930.672433,431717791.7616401,665,90,9.751076226579638,1.0,1.0,0.407506267881653,0.7513324795460651,0.8048533090517874,,0.7759151862444554,0.6545640188265018,1.273057576484419,4.994742468903426,-2.0312871155070975,2.413827909757976,3.3471210198401056,1.8812660997133324,-0.5261847424565552,2.830973881257741,4.366818724229122,0.08323961434083782,6,1.6200723710567668,1.5054438389475,1.963326490910967,0
9,LG9,宁夏,authentic,0,0,1,175.9360504150391,1.916473388671875,5.807785034179688,6.329718589782715,20.01166915893555,0.2462846174938305,3.063816895365985,0.5619696915831852,0.8264586940597116,0.1668765594557563,0.8645457993552058,3,10.046844482421875,,,,,,,1.81,0.44,1.05,2.96,17.28,6.99,0.51,0.29,67.26,0.13,0.07,0.51,0.02,0.67,3.0081607533712034,3.892361111111111,4.01,spectrum_lot,4151459822.709902,344477434.276645,664,90,9.618200839338513,1.0,1.0,0.640837119199064,0.8613393357117456,0.9106297108156909,,0.8726047622435162,0.8042687219088336,-2.731895430601149,1.0838108952408272,-7.0490676643995585,4.875246755720338,-3.5204767379380146,0.3150305444578926,1.2286737427604757,-0.3247972296088003,-0.8540923432161377,0.3497733624922674,6,1.6266516945017708,1.62998001844334,2.035196574753146,0
